Source,Target,Type,Id,Label
H Buhrman,R Cleve,Undirected,1,2371.9666666666662
H Buhrman,J Watrous,Undirected,2,1014.0
H Buhrman,R de Wolf,Undirected,3,511.70000000000005
H Buhrman,J Tromp,Undirected,4,31.0
H Buhrman,M Mosca,Undirected,5,342.80000000000007
H Buhrman,R De Wolf,Undirected,6,924.5999999999999
H Buhrman,R Beals,Undirected,7,342.80000000000007
H Buhrman,A Wigderson,Undirected,8,306.6666666666667
H Buhrman,W Van Dam,Undirected,9,132.0
H Buhrman,C Zalka,Undirected,10,79.5
H Buhrman,M Li,Undirected,11,49.5
H Buhrman,T Jiang,Undirected,12,16.5
H Buhrman,P Vitányi,Undirected,13,47.5
R Cleve,J Watrous,Undirected,15,1937.3333333333335
R Cleve,R de Wolf,Undirected,16,511.70000000000005
R Cleve,P Hoyer,Undirected,17,430.0
R Cleve,B Toner,Undirected,18,430.0
R Cleve,A Barenco,Undirected,20,1590.6666666666667
R Cleve,CH Bennett,Undirected,21,1590.6666666666667
R Cleve,DP DiVincenzo,Undirected,22,1662.6666666666667
R Cleve,N Margolus,Undirected,23,1590.6666666666667
R Cleve,P Shor,Undirected,24,1590.6666666666667
R Cleve,D Gottesman,Undirected,25,1073.3333333333335
R Cleve,HK Lo,Undirected,26,943.3333333333333
R Cleve,A Ekert,Undirected,27,696.5999999999999
R Cleve,C Macchiavello,Undirected,28,696.5999999999999
R Cleve,M Mosca,Undirected,29,1035.3999999999996
R Cleve,R De Wolf,Undirected,30,924.5999999999999
R Cleve,AM Childs,Undirected,31,307.6666666666667
R Cleve,E Deotto,Undirected,32,307.6666666666667
R Cleve,E Farhi,Undirected,33,307.6666666666667
R Cleve,S Gutmann,Undirected,34,307.6666666666667
R Cleve,DA Spielman,Undirected,35,307.6666666666667
R Cleve,R Beals,Undirected,36,342.80000000000007
R Cleve,A Wigderson,Undirected,37,306.6666666666667
R Cleve,G Brassard,Undirected,38,194.66666666666666
R Cleve,A Tapp,Undirected,39,288.16666666666663
R Cleve,LMK Vandersypen,Undirected,40,84.0
R Cleve,M Steffen,Undirected,41,84.0
R Cleve,G Breyta,Undirected,42,84.0
R Cleve,CS Yannoni,Undirected,43,84.0
R Cleve,IL Chuang,Undirected,44,84.0
R Cleve,NH Bshouty,Undirected,45,199.16666666666669
R Cleve,S Kannan,Undirected,46,117.5
R Cleve,C Tamon,Undirected,47,117.5
