Source,Target,Type,Id,Label
G Hsieh,K Reinecke,Undirected,127,90.46666666666664
A Karlin,Z Popovic,Undirected,128,58.0
A Karlin,T Anderson,Undirected,129,4232.0
A Schulz,B Curless,Undirected,130,2.0
A Schulz,Z Tatlock,Undirected,131,13.714285714285715
R Just,J Heer,Undirected,132,7.8
R Just,F Roesner,Undirected,133,173.33333333333331
R Just,K Reinecke,Undirected,134,16.190476190476193
R Just,M Ernst,Undirected,135,7.333333333333333
J Lee,Y Choi,Undirected,136,44.95
J Lee,H Hajishirzi,Undirected,137,50.333333333333336
J Lee,B Boots,Undirected,138,18.0
J Lee,Y Lee,Undirected,139,49.908730158730165
J Lee,S Kakade,Undirected,140,117.7857142857143
J Lee,S Oh,Undirected,141,109.0
J Lee,S Du,Undirected,142,412.38571428571424
J Lee,S Tessaro,Undirected,143,3.2
J Lee,M Cakmak,Undirected,144,2.0
J Lee,J Fogarty,Undirected,145,466.2857142857143
J Lee,K Reinecke,Undirected,146,0.5
J Lee,K Jamieson,Undirected,147,59.14285714285715
J Lee,G Hsieh,Undirected,148,0.0
J Lee,L Shapiro,Undirected,149,352.0
J Lee,S Lee,Undirected,150,102.24444444444447
J Lee,C Aragon,Undirected,151,2.8
R Anderson,S Seitz,Undirected,152,2.0
R Anderson,T Kohno,Undirected,153,46.599999999999994
S Lee,Y Choi,Undirected,154,0.0
S Lee,Y Lee,Undirected,155,25.357936507936508
S Lee,J Mankoff,Undirected,156,96.0
S Lee,S Oh,Undirected,157,4.8857142857142835
S Lee,T Kohno,Undirected,158,60.0
S Lee,A Hiniker,Undirected,159,0.0
S Lee,G Hsieh,Undirected,160,96.0
S Lee,R Anderson,Undirected,161,0.0
P Beame,R Anderson,Undirected,162,137.66666666666669
A Gupta,Y Choi,Undirected,163,7.333333333333333
A Gupta,L Zettlemoyer,Undirected,164,74.33333333333334
A Gupta,R Mahajan,Undirected,165,403.2857142857143
A Gupta,B Curless,Undirected,166,416.53333333333336
A Gupta,E Todorov,Undirected,167,716.0
A Gupta,T Anderson,Undirected,168,456.0
A Gupta,A Zhang,Undirected,169,0.0
A Gupta,J Lee,Undirected,170,4.75
A Gupta,R Anderson,Undirected,171,1.5
M Oskin,M Balazinska,Undirected,172,20.0
